sample_version,industry_level,industry_code,industry_label,parent_code,parent_label,industry_company_count,top10_keywords,keyword_1,keyword_2,keyword_3,keyword_4,keyword_5,keyword_6,keyword_7,keyword_8,keyword_9,keyword_10,keyword_1_score,keyword_2_score,keyword_3_score,keyword_4_score,keyword_5_score,keyword_6_score,keyword_7_score,keyword_8_score,keyword_9_score,keyword_10_score
hard_plus_soft,3,L1_002_S04_S01,氯碱PVC一体化,L1_002_S04,氯碱煤化工,27,烧碱、氯碱、聚氯乙烯、电石、氯碱行业、PVC、聚氯乙烯树脂、原盐、产品聚氯乙烯、一体化循环,烧碱,氯碱,聚氯乙烯,电石,氯碱行业,PVC,聚氯乙烯树脂,原盐,产品聚氯乙烯,一体化循环,41.642589105879644,28.16529246519268,28.15566986332098,9.806979927086514,8.827847442425997,7.484690735168284,7.194130117643749,7.12161474959893,6.968626160590847,5.363945979520688
hard_plus_soft,3,L1_002_S04_S02,日化与煤化工衍生品,L1_002_S04,氯碱煤化工,26,划分基本、地位调整、变化细分、化学产品、醋酸、护肤、润滑油、化妆品、因素细分、润滑,划分基本,地位调整,变化细分,化学产品,醋酸,护肤,润滑油,化妆品,因素细分,润滑,16.911188191685692,3.7493963816447993,2.84921348167895,2.778117145491691,2.4686219778484526,1.9996266738445077,1.8419484624969167,1.4863312958136077,1.4724237583764144,1.4403541951809964
hard_plus_soft,3,L1_002_S04_S03,焦炭与煤焦油加工,L1_002_S04,氯碱煤化工,12,焦炭、产品焦炭、煤焦油、煤化工、经济产业链、煤化工产品、甲醇、炼焦、循环经济、炼焦煤,焦炭,产品焦炭,煤焦油,煤化工,经济产业链,煤化工产品,甲醇,炼焦,循环经济,炼焦煤,18.951225439278165,11.686231758920913,10.764285048871615,6.272326280190697,4.486467357093477,4.247668038325922,3.734224235649798,3.465106037821262,3.1979537895555676,2.9388519772983557
hard_plus_soft,3,L1_002_S05_S01,复合肥及磷肥制造,L1_002_S05,农化与磷化工,22,复合肥、肥料、化肥、磷酸一铵、一铵、磷酸、农化服务、磷肥、复合肥行业、磷矿,复合肥,肥料,化肥,磷酸一铵,一铵,磷酸,农化服务,磷肥,复合肥行业,磷矿,29.789700877200712,14.747996346679939,14.468621403555595,14.12629084725593,11.88866676840673,11.191673103332716,7.753805831849203,7.691251102750186,7.034724806695503,6.67231660950014
hard_plus_soft,3,L1_002_S05_S02,钛白粉制造,L1_002_S05,农化与磷化工,19,钛白粉、钛白、钛白粉产品、颜料、涂料塑料、钛白粉生产、有机颜料、钛白粉行业、金红石、硫酸,钛白粉,钛白,钛白粉产品,颜料,涂料塑料,钛白粉生产,有机颜料,钛白粉行业,金红石,硫酸,15.853221332541501,10.719672959696812,8.87159679996142,7.915599827562917,6.47178987010841,6.110169615989485,6.006490761073977,5.613278593302931,5.607638867575458,4.490690095946501
hard_plus_soft,3,L1_002_S06_S01,涤纶长丝制造,L1_002_S06,化纤材料制造,33,长丝、涤纶、差别化、PTA、化纤行业、纤维、涤纶长丝、聚酯、纺丝、MEG,长丝,涤纶,差别化,PTA,化纤行业,纤维,涤纶长丝,聚酯,纺丝,MEG,28.074517571899666,27.68755353727916,14.753383215477482,13.831975152614831,11.445494260399654,9.644724449893317,9.289777272933707,8.879301723983362,6.278357783326648,5.831352494833808
hard_plus_soft,3,L1_002_S07_S01,农药原药及制剂,L1_002_S07,农药研发制造,32,原药、农药、农药行业、农药原药、原药制剂、农药产品、农药制剂、化学农药、农化、作物,原药,农药,农药行业,农药原药,原药制剂,农药产品,农药制剂,化学农药,农化,作物,77.2149625495313,68.33563272209597,36.51165560285232,27.25425309479479,24.09612975534875,18.825292888927468,14.114962308046977,10.83629167972384,10.650540861277397,10.412692005073307
hard_plus_soft,3,L1_002_SNEW01_S01,民爆制品与爆破服务,L1_002_SNEW01,民爆制品与爆破服务,13,民爆、民爆行业、爆破、炸药、民爆产品、雷管、爆炸物品、民用爆炸、爆破服务、电子雷管,民爆,民爆行业,爆破,炸药,民爆产品,雷管,爆炸物品,民用爆炸,爆破服务,电子雷管,36.74954526757313,36.52682443273771,30.17688221035409,26.238478330524234,25.417955521615628,17.509910712357822,17.07779938976706,17.01518485450454,16.815821498001647,16.005047454842053
hard_plus_soft,3,L1_002_SNEW02_S01,光伏及功能玻璃,L1_002_SNEW02,玻璃与矿物材料制造,17,光伏玻璃、玻璃、玻璃产品、玻璃深加工、浮法玻璃、光伏玻璃生产、LOW、原片、汽车玻璃、工程玻璃,光伏玻璃,玻璃,玻璃产品,玻璃深加工,浮法玻璃,光伏玻璃生产,LOW,原片,汽车玻璃,工程玻璃,31.66511008036323,17.83906698744654,12.249945710540693,11.962658861715889,10.685339614144276,6.519144571497044,5.163802304794673,4.905375853696739,4.440908036945081,4.296417279869282
hard_plus_soft,3,L1_002_SNEW02_S02,耐火材料及铁塔制造,L1_002_SNEW02,玻璃与矿物材料制造,14,耐火材料、耐火材料行业、耐火、线路铁塔、铁塔、镁质、耐材、镁砂、铁塔产品、耐火材料生产,耐火材料,耐火材料行业,耐火,线路铁塔,铁塔,镁质,耐材,镁砂,铁塔产品,耐火材料生产,12.92834774064189,10.923810524900242,7.856551240875232,7.781298467919708,5.345972360311139,4.570341846692518,4.146573071955165,3.471403490009875,3.231414298232386,3.0909054259876108
hard_plus_soft,3,L1_003_S01_S01,智慧停车与安防,L1_003_S01,数字政务与医疗信息化,41,停车、智慧停车、门禁、安防、安防行业、综合安防、出入口、计算机视觉、视频监控、访客,停车,智慧停车,门禁,安防,安防行业,综合安防,出入口,计算机视觉,视频监控,访客,4.287179189990616,4.106993406831786,3.6134529852996695,3.3372773684073023,2.7615538906141266,2.644116957521874,2.5144190071040624,1.9795739697007684,1.9734496793108964,1.96757427348052
hard_plus_soft,3,L1_003_S01_S02,政务司法数字化,L1_003_S01,数字政务与医疗信息化,33,数字政府、政务、政务服务、人社、电子凭证、财政、司法行政、非税、数据运营、审判,数字政府,政务,政务服务,人社,电子凭证,财政,司法行政,非税,数据运营,审判,4.222234096252892,3.734595975999838,2.472990123765271,2.468630126045896,2.4354215447943517,2.341018483133578,1.621554651320465,1.5157799082591308,1.436487952031535,1.2683316508903386
hard_plus_soft,3,L1_003_S01_S03,城市治理信息化,L1_003_S01,数字政务与医疗信息化,29,城市行业、IT服务、软件信息技术服务、智慧民生、智慧城市、城市细分、公共安全、软件开发业务、法院信息化、邮政,城市行业,IT服务,软件信息技术服务,智慧民生,智慧城市,城市细分,公共安全,软件开发业务,法院信息化,邮政,4.2529615190071,4.114492468598613,3.1387249880714103,3.0864217771900724,2.51914683147505,1.5425580447480336,1.205715992930128,1.2055683621531206,1.1650891016197256,0.956313424836168
hard_plus_soft,3,L1_003_S01_S04,医疗信息化软件,L1_003_S01,数字政务与医疗信息化,19,医疗信息化、智慧医院、病历、HIS、电子病历、智慧医疗、临床医疗、健康信息化、区域卫生、医疗卫生,医疗信息化,智慧医院,病历,HIS,电子病历,智慧医疗,临床医疗,健康信息化,区域卫生,医疗卫生,10.342643037234986,9.437502647653686,4.803727816918521,4.535544646540581,3.5094740533678563,3.0630248483706097,2.6414103582979243,2.63769193444806,2.480528763966472,2.245040706748258
hard_plus_soft,3,L1_003_S02_S01,银行IT解决方案,L1_003_S02,金融数字化服务,39,银行业解决方案、金融科技、软件开发、为主金融机构、银行为主、信创、银行业、中国银行业、银行解决方案、银行客户,银行业解决方案,金融科技,软件开发,为主金融机构,银行为主,信创,银行业,中国银行业,银行解决方案,银行客户,7.1549315209277,5.450921165209201,4.8028892881888385,4.671009754676504,4.316800944963709,4.18382459141337,4.079817839966818,3.4423739509467883,2.719555842444888,2.64955300835457
hard_plus_soft,3,L1_003_S02_S02,工业办公软件平台,L1_003_S02,金融数字化服务,36,工业软件、PAAS平台、数据库产品、数据库管理系统、图形平台、设计工业软件、存储产品、BIM、CAE、三维图形,工业软件,PAAS平台,数据库产品,数据库管理系统,图形平台,设计工业软件,存储产品,BIM,CAE,三维图形,4.142633534973488,2.1826610118367125,2.098147278725294,1.8936428146071786,1.8243931761407275,1.8140466009550724,1.8017778090212564,1.7613646960879008,1.618393898994825,1.5473491072170293
hard_plus_soft,3,L1_003_S02_S03,IDC与多云服务,L1_003_S02,金融数字化服务,32,IDC、IDC业务、IDC服务、IDC云计算、云网、CDN、提供IDC、租用、多云、机柜,IDC,IDC业务,IDC服务,IDC云计算,云网,CDN,提供IDC,租用,多云,机柜,10.167404936664825,5.974237486976221,5.157994348221704,4.1644049336135325,3.802762248635829,3.642009271897466,3.538301747799564,3.35449449135887,3.346822868317228,2.8601811488277096
hard_plus_soft,3,L1_003_S02_S04,金融信息软件,L1_003_S02,金融数字化服务,10,金融信息服务行业、证券信息、金融信息、互联网金融信息、证券公司、券商、金融信息服务、财富管理、领先互联网、基金银行,金融信息服务行业,证券信息,金融信息,互联网金融信息,证券公司,券商,金融信息服务,财富管理,领先互联网,基金银行,4.753487609482478,4.689508670515309,4.5460389386696445,4.465901981405736,3.4246143566122127,2.8434090696960483,2.558300771183944,2.428647064060729,1.9838729812730758,1.9318583136576504
hard_plus_soft,3,L1_003_S03_S01,通信网络建设服务,L1_003_S03,通信网络设备服务,37,通信网络、专网、网优、宽带、从事通信、通信运营商、性能指标从事、技术服务行业、铁塔、国内运营商,通信网络,专网,网优,宽带,从事通信,通信运营商,性能指标从事,技术服务行业,铁塔,国内运营商,13.773490682878501,6.264826958146921,6.165031571308078,5.280249855727396,5.0628800299216214,5.0306223140674255,4.932278147633509,4.046248979010839,3.626677351105293,3.350624021202055
hard_plus_soft,3,L1_003_S03_S02,无线通信模组,L1_003_S03,通信网络设备服务,24,无线通信模组、从事通信、物联网无线通信、无线通信、物联网行业、无线通信技术、关键技术性能指标、性能指标从事、通信网、交换机,无线通信模组,从事通信,物联网无线通信,无线通信,物联网行业,无线通信技术,关键技术性能指标,性能指标从事,通信网,交换机,4.965080659574706,4.6143984981060795,3.804726854866431,3.488415535583171,1.9976576684950373,1.8846370602732418,1.8470240649211953,1.6535899566846106,1.3770683535778536,1.3514221391619217
hard_plus_soft,3,L1_003_S03_S03,高速光模块制造,L1_003_S03,通信网络设备服务,19,光通信、光缆、收发模块、光模块、光模块产品、高速率、光纤光缆、光纤、从事通信、AWG,光通信,光缆,收发模块,光模块,光模块产品,高速率,光纤光缆,光纤,从事通信,AWG,8.847064176477941,6.999335687563185,5.824641234349078,5.774189701205389,5.334010651728828,5.191177571763571,4.3632502760865055,4.214712274558915,4.0804897438466,3.1842230216128664
hard_plus_soft,3,L1_003_S03_S04,5G消息服务,L1_003_S03,通信网络设备服务,13,移动信息、短信、移动信息服务行业、移动信息服务、5G消息、消息、彩信、短信业务、数字商品、多网融合,移动信息,短信,移动信息服务行业,移动信息服务,5G消息,消息,彩信,短信业务,数字商品,多网融合,5.953176097873223,5.089059813459023,4.584701852200447,3.0764014119770207,2.550164897716559,2.28454071315223,1.5634658467934455,1.4709267297681667,1.1180265407282595,1.0317358265596501
hard_plus_soft,3,L1_003_S03_S05,通信射频器件,L1_003_S03,通信网络设备服务,11,射频器件、滤波器、射频、诺基亚、从事通信、主设备、爱立信、通信射频、移动通信、滤波器天线,射频器件,滤波器,射频,诺基亚,从事通信,主设备,爱立信,通信射频,移动通信,滤波器天线,9.259982275681297,5.236180923333934,4.287677739520563,2.266676900863593,2.031743362261384,1.9690759384846972,1.9617450570587847,1.895528137653789,1.565096380370919,1.3370068398625625
hard_plus_soft,3,L1_003_S04_S01,商户收单终端,L1_003_S04,数字支付服务,23,商户、第三方支付、支付业务、收单、支付行业、支付终端、POS、智能卡、ESIM、移动支付,商户,第三方支付,支付业务,收单,支付行业,支付终端,POS,智能卡,ESIM,移动支付,8.649198627031298,7.153305878235245,6.865736159270225,6.639031763493186,6.44699724971741,4.981419753498472,4.786623938599712,4.172893635428574,3.544438580760192,3.5277836538890823
hard_plus_soft,3,L1_003_S04_S02,企服数字化服务,L1_003_S04,数字支付服务,12,灵活用工、人力资源服务行业、财税服务、财税、人力资源服务、用工、金税、税务、税务局、电子发票,灵活用工,人力资源服务行业,财税服务,财税,人力资源服务,用工,金税,税务,税务局,电子发票,4.2623342984788,4.166167770160103,4.046769852096432,3.168667908856681,2.8359302769916828,2.83359085422969,2.39057316586471,2.0186646213458252,1.9316657731765101,1.8516420425008266
hard_plus_soft,3,L1_003_S05_S01,高速公路运营,L1_003_S05,智慧交通运营,32,高速公路、收费公路、通行费、高速公路运营、服务区、收费、高速公路收费、高速公路行业、智慧交通、ETC,高速公路,收费公路,通行费,高速公路运营,服务区,收费,高速公路收费,高速公路行业,智慧交通,ETC,49.68603059238049,16.011789776447902,12.703709146028784,12.581537274105736,10.498287987768231,10.461207444692446,10.01072276655995,6.8657346315427565,6.628319888960518,6.249516887956515
hard_plus_soft,3,L1_003_S06_S01,网络安全密码服务,L1_003_S06,网络安全服务,29,网络安全产品、网络安全、威胁、安全服务、密码、密码应用、密码服务、网络信息安全、网络安全服务、数据安全,网络安全产品,网络安全,威胁,安全服务,密码,密码应用,密码服务,网络信息安全,网络安全服务,数据安全,26.666753788228224,20.737305498992644,9.645196054851617,9.161502443994413,7.927868586642704,6.92060079680849,6.900862932512939,5.765022414827226,5.3102880864517354,5.126875278455172
hard_plus_soft,3,L1_004_S01_S01,化学制剂制造,L1_004_S01,化学制药,59,原料药、药品、注射液、制剂、注射用、药物、药业、多肽、原料药制剂、输液,原料药,药品,注射液,制剂,注射用,药物,药业,多肽,原料药制剂,输液,22.28872855225569,10.548688202551197,8.688192861339779,8.16510185720742,6.377591798385394,4.78738819406543,4.234788325752712,2.646917023044887,2.5284167741218804,2.520222048916535
hard_plus_soft,3,L1_004_S01_S02,特色原料药CDMO,L1_004_S01,化学制药,31,中间体、原料药、中间体原料药、原料药中间体、CDMO、中间体研发、制剂、原料药医药、原料药产业链、原料药制剂,中间体,原料药,中间体原料药,原料药中间体,CDMO,中间体研发,制剂,原料药医药,原料药产业链,原料药制剂,60.54318541004379,53.607361129382724,11.525940851558934,9.303673437169921,8.10157126712057,6.148833487525803,5.996757527837017,5.492694213408781,2.7902279015248475,2.699732830477075
hard_plus_soft,3,L1_004_S01_S03,肝素原料药及制剂,L1_004_S01,化学制药,18,原料药、肝素、肝素产业链、原料药制剂、注射剂研发、肝素钠、肝素原料药、CDMO、分子肝素、肝素制剂,原料药,肝素,肝素产业链,原料药制剂,注射剂研发,肝素钠,肝素原料药,CDMO,分子肝素,肝素制剂,14.200768867253283,5.9654407169213215,3.8757720479958886,3.6634225768206288,3.485763639757014,3.412288442248155,3.233722368850696,2.749181397984894,2.6994991713153516,2.69279367643814
hard_plus_soft,3,L1_004_S02_S01,中成药及中药饮片,L1_004_S02,中药及化药制造,40,中成药、中药、中药材、中药饮片、配方颗粒、中医药、小儿、口服液、中成药制造、中成药研发,中成药,中药,中药材,中药饮片,配方颗粒,中医药,小儿,口服液,中成药制造,中成药研发,20.526762622380502,18.534420591042444,11.175210668820412,8.68054908749235,6.008177906975487,5.710411325959812,4.896697256646743,4.69627929902516,4.388373243377098,4.163133760933549
hard_plus_soft,3,L1_004_S02_S02,中成药及儿科制剂,L1_004_S02,中药及化药制造,33,中药、医药商业、药品、行业医药制造、高附加值特点、中药材、制剂、中成药、儿科、原料药,中药,医药商业,药品,行业医药制造,高附加值特点,中药材,制剂,中成药,儿科,原料药,9.810130908778907,3.667593279573058,3.2542998672640238,2.774924789238315,2.230495709971921,2.2231839255804133,2.192155487147753,2.053886517128032,1.9005456452914888,1.8750415979921258
hard_plus_soft,3,L1_004_S02_S03,中成药及化药制造,L1_004_S02,中药及化药制造,26,药品、中成药、中药、中成药化学、中药材、药品生产、原料药、中药材种植、OTC、中医药,药品,中成药,中药,中成药化学,中药材,药品生产,原料药,中药材种植,OTC,中医药,7.749379396011192,6.617207830493145,5.332049563815763,3.437190903556532,1.8855002812400057,1.8536053079164254,1.695642691713239,1.5706330716556032,1.5264207169876258,1.4706253563800535
hard_plus_soft,3,L1_004_S03_S01,生命科学试剂与测序服务,L1_004_S03,医药研发外包,31,体外诊断、试剂、生命科学、抗体、测序、科研试剂、测序技术、生物试剂、病理、测序平台,体外诊断,试剂,生命科学,抗体,测序,科研试剂,测序技术,生物试剂,病理,测序平台,9.498351488653759,5.6531519130549,5.516402375331191,5.368178286166438,4.868338923511357,4.535506753468231,3.530234272322018,3.4203810893259172,2.99550768262073,2.9243676353327777
hard_plus_soft,3,L1_004_S03_S02,新药研发外包,L1_004_S03,医药研发外包,27,CRO、CDMO、医药研发、新药、药物、临床试验、分子砌块、新药研发、药物发现、砌块,CRO,CDMO,医药研发,新药,药物,临床试验,分子砌块,新药研发,药物发现,砌块,16.764356498589045,11.224478293358455,9.077155948177143,6.576520965578882,5.735621157997698,5.678548071373588,5.271260029172217,5.205950049155768,5.114229038239967,4.776260271753652
hard_plus_soft,3,L1_004_S04_S01,抗肿瘤创新生物药,L1_004_S04,创新药研发制造,34,药物、新药、临床开发、药品销售收入、创新药、抗体药物、临床、ADC、抗体、生产商业化,药物,新药,临床开发,药品销售收入,创新药,抗体药物,临床,ADC,抗体,生产商业化,11.89594513231259,10.639621373259468,7.259978827260409,6.164050030315169,6.012958006940961,5.620591004974829,5.215672541323452,4.651784844234755,4.54913613653566,4.206809772190682
hard_plus_soft,3,L1_004_S05_S01,医药流通SPD服务,L1_004_S05,医药流通服务,32,药品零售、医药供应链、医药流通、流通行业、医药零售、医药物流、药店、药品流通、药品、批零,药品零售,医药供应链,医药流通,流通行业,医药零售,医药物流,药店,药品流通,药品,批零,21.050115650407108,15.869657743019024,12.120332902167629,10.781898303358693,9.074248686194906,8.837244857542956,8.814338113705038,8.328072883376505,6.874136226853136,5.867935880963111
hard_plus_soft,3,L1_004_SNEW01_S01,眼科口腔专科服务,L1_004_SNEW01,医疗服务与健康运营,19,医疗服务、医疗服务行业、医院、医疗技术、医疗服务业务、眼科医疗服务、眼科、诊疗、白内障、专科,医疗服务,医疗服务行业,医院,医疗技术,医疗服务业务,眼科医疗服务,眼科,诊疗,白内障,专科,32.369763973910125,11.269746664872482,7.365262740263067,6.905946343674824,6.7148949061557985,5.412152690314398,5.26266526324183,4.6398761590589,4.36080936221134,4.20991866033434
hard_plus_soft,3,L1_004_SNEW01_S02,医学影像与监护设备,L1_004_SNEW01,医疗服务与健康运营,1,肿瘤治疗、放射治疗、放疗、青岛市、肿瘤、ISO13485、乳腺、平台医院、病程、治疗,肿瘤治疗,放射治疗,放疗,青岛市,肿瘤,ISO13485,乳腺,平台医院,病程,治疗,0.6673871995185492,0.6373767102750564,0.5617233362168473,0.5136650290468632,0.48348661238853663,0.46517155636571417,0.44851870701364194,0.4251315927331507,0.4251315927331507,0.42404350404881586
hard_plus_soft,3,L1_005_S01_S01,核电石化阀门容器,L1_005_S01,环保能源装备,43,阀门、阀门产品、阀门生产、阀门行业、压力容器、换热器、阀门研发、蝶阀、球阀、换热,阀门,阀门产品,阀门生产,阀门行业,压力容器,换热器,阀门研发,蝶阀,球阀,换热,13.35093824010774,8.422701437749309,5.263288154108631,4.6279801950160575,4.625322355561918,3.6875847813195097,3.2196300915412097,2.8292718554269447,2.8146555368326127,2.7802902197147366
hard_plus_soft,3,L1_005_S01_S02,破碎筛分与成型装备,L1_005_S01,环保能源装备,40,纺织机械、缝制设备、缝制、破碎筛分、成型设备、筛分、注塑机、塑料成型、搅拌设备、缝纫机,纺织机械,缝制设备,缝制,破碎筛分,成型设备,筛分,注塑机,塑料成型,搅拌设备,缝纫机,4.42281941585253,4.200009208329108,3.871338605668198,3.7944568702808534,3.323057736651435,3.014987084688434,2.847134955679586,2.757642077752874,2.6551852056781393,2.536117793552895
hard_plus_soft,3,L1_005_S01_S03,重型能源装备,L1_005_S01,环保能源装备,36,重型机械行业、重型机械、锅炉、余热、工程总包、能源装备、余热发电、光热、空冷系统、空冷,重型机械行业,重型机械,锅炉,余热,工程总包,能源装备,余热发电,光热,空冷系统,空冷,3.7354695071302206,3.112281558316735,2.996628634404826,2.5578707847692534,2.274390040367146,2.123189221988167,2.0549245555165347,2.051625233043625,2.0391656362955217,1.9008988922478938
hard_plus_soft,3,L1_005_S01_S04,烟气脱硝治理装备,L1_005_S01,环保能源装备,20,烟气、脱硝、非电、烟气治理、非电行业、脱硫脱硝、脱硝催化剂、除尘、大气污染、大气污染治理,烟气,脱硝,非电,烟气治理,非电行业,脱硫脱硝,脱硝催化剂,除尘,大气污染,大气污染治理,11.38623962106646,11.016913005309986,8.82963035928985,8.17326198572172,6.405250464097165,4.829239932665103,3.737905291430974,3.425934398205464,3.261451609934833,3.24209782757294
hard_plus_soft,3,L1_005_S01_S05,船舶海工装备,L1_005_S01,环保能源装备,11,船舶、造船、船型、船海、船舶配套、近海、船艇、海洋、船用、内河,船舶,造船,船型,船海,船舶配套,近海,船艇,海洋,船用,内河,5.0771013499231525,3.29908027087792,2.6369698649777065,2.5781440504206845,1.8437719356894564,1.7114767611664115,1.6959195400439069,1.6267840704321597,1.6052816810772579,1.4882176971048153
hard_plus_soft,3,L1_005_S02_S01,垃圾焚烧发电,L1_005_S02,环保治理运营,27,垃圾焚烧、垃圾焚烧发电、垃圾、生活垃圾焚烧、餐厨、滤液、焚烧、生活垃圾、垃圾处理、固废处理,垃圾焚烧,垃圾焚烧发电,垃圾,生活垃圾焚烧,餐厨,滤液,焚烧,生活垃圾,垃圾处理,固废处理,26.124049307168523,25.03758874229795,16.9713693385505,13.369634593478581,7.727325431093415,7.23194146599858,5.859811398017365,5.235428566626854,4.833121983684576,4.784883671658908
hard_plus_soft,3,L1_005_S02_S02,供水污水处理运营,L1_005_S02,环保治理运营,25,供水、污水处理、自来水、供水业务、污水处理业务、水务行业、自来水生产、业务自来水、自来水业务、供排水,供水,污水处理,自来水,供水业务,污水处理业务,水务行业,自来水生产,业务自来水,自来水业务,供排水,40.246695510435515,38.02006385982474,22.99402018735996,12.045684811673677,8.16831514916147,7.780128490002166,5.64228268740837,5.414545366751609,5.080661466010875,5.056164689456644
hard_plus_soft,3,L1_005_S02_S03,环卫智慧运营,L1_005_S02,环保治理运营,8,智慧环卫、环卫服务、环卫、保洁、环卫行业、垃圾、市政环卫、新能源环卫、清扫保洁、环境卫生,智慧环卫,环卫服务,环卫,保洁,环卫行业,垃圾,市政环卫,新能源环卫,清扫保洁,环境卫生,11.10809372473179,10.214268162982032,9.40643286861547,6.856112733768223,5.9257691198270726,3.674362297722181,3.4108349831586318,3.40407876169388,3.38496767795291,3.3052786318012357
hard_plus_soft,3,L1_005_S03_S01,膜法水处理,L1_005_S03,水与固废资源化治理,39,膜分离、膜技术、污水处理、环境解决方案、膜分离技术、工业废水、滤膜、污泥、膜技术应用、药剂,膜分离,膜技术,污水处理,环境解决方案,膜分离技术,工业废水,滤膜,污泥,膜技术应用,药剂,8.711837685198688,6.504758367471339,5.949259583691666,5.558261867212037,5.199395802234722,4.3737539365503055,3.7977817802354576,3.2959195767193648,3.295038123747083,3.2762669611291466
hard_plus_soft,3,L1_005_S03_S02,危废资源化处置,L1_005_S03,水与固废资源化治理,19,危险废物、危废、无害化处置、无害化、资源化、资源化产品、废弃、废弃资源、电器电子产品、危废资源化,危险废物,危废,无害化处置,无害化,资源化,资源化产品,废弃,废弃资源,电器电子产品,危废资源化,13.012538943567264,10.53589297381726,8.808389967044443,8.171211706665238,7.897662256300399,7.540297309349375,4.500600684493897,4.378087077837737,4.1752878291857085,3.9414619000980218
hard_plus_soft,3,L1_005_S04_S01,生态修复工程,L1_005_S04,生态景观建设,31,生态修复、生态环境建设、生态景观、苗木、苗木种植、矿山修复、修复、园林绿化、园林工程、工程施工,生态修复,生态环境建设,生态景观,苗木,苗木种植,矿山修复,修复,园林绿化,园林工程,工程施工,21.871806719426253,15.82742210185296,15.551545050534216,9.834446900765023,7.154239274713233,5.510302732108528,5.312206736161563,5.192467669310611,4.196899824887946,3.9483550445299134
hard_plus_soft,3,L1_006_S01_S01,精密结构件制造,L1_006_S01,电子精密零组件制造,37,精密结构件、结构件、精密模具、模具、精密注塑模、注塑模、结构件制造、精密金属、注塑、注塑产品,精密结构件,结构件,精密模具,模具,精密注塑模,注塑模,结构件制造,精密金属,注塑,注塑产品,8.592133432060185,7.73660474229065,6.434124328845468,5.859571654321463,5.468268416768944,4.932773141052271,4.216736773683892,4.205890102526136,3.7837756594361394,3.734218869179591
hard_plus_soft,3,L1_006_S01_S02,消费电子功能件,L1_006_S01,电子精密零组件制造,34,功能性器件、服务商组件、散热、散热产品、组件生产商、导热、散热模组、消费电子功能性、精密功能、结构件,功能性器件,服务商组件,散热,散热产品,组件生产商,导热,散热模组,消费电子功能性,精密功能,结构件,8.962199843482669,5.771256776941519,5.645181252415878,4.919562687403859,4.534482290561889,3.9384857678811764,3.6510691580827164,3.520060646844921,3.3453261279397304,3.060886940814613
hard_plus_soft,3,L1_006_S01_S03,汽车通信连接器,L1_006_S01,电子精密零组件制造,26,连接器、连接器产品、连接器行业、汽车连接器、连接器汽车、连接器市场、互连、线缆组件、电子连接器、连接器研发,连接器,连接器产品,连接器行业,汽车连接器,连接器汽车,连接器市场,互连,线缆组件,电子连接器,连接器研发,37.87972295383226,16.369451196241787,12.806852788402546,6.785806240463596,5.416543142172788,5.402887735874864,5.187226804063895,4.918812893171613,3.9775530935144765,3.911791164510132
hard_plus_soft,3,L1_006_S02_S01,汽车焊装智能装备,L1_006_S02,智能装备系统,25,焊装、工业机器人、业务本季度、本季度、去年同期变动、智能制造装备、虚拟调试、从事工业机器人、工业机器人产业链、动力总成,焊装,工业机器人,业务本季度,本季度,去年同期变动,智能制造装备,虚拟调试,从事工业机器人,工业机器人产业链,动力总成,7.311924849292032,4.216146645380768,2.9855890354647747,2.869991263801812,2.8080497081932383,2.464430161439291,2.3103341823182744,2.075334089562299,1.979379297873423,1.97714008807695
hard_plus_soft,3,L1_006_S02_S02,运动控制系统,L1_006_S02,智能装备系统,25,伺服系统、变频器、伺服、变频器伺服系统、驱动器、工业自动化、伺服驱动器、行业专机、低压变频器、运动控制,伺服系统,变频器,伺服,变频器伺服系统,驱动器,工业自动化,伺服驱动器,行业专机,低压变频器,运动控制,22.245042049829586,9.680625515344992,5.344190419298836,5.324712535286694,4.967656458784073,4.93013714814578,4.32292842001839,4.076887876122946,3.973374526357195,3.8656786172752846
hard_plus_soft,3,L1_006_S02_S03,智能物流分拣系统,L1_006_S02,智能装备系统,25,智能物流、物流系统、物流装备、分拣系统、物流智能制造、分拣、输送分拣、物流输送、智能仓储、智能输送,智能物流,物流系统,物流装备,分拣系统,物流智能制造,分拣,输送分拣,物流输送,智能仓储,智能输送,8.439964359649496,7.388244474983496,7.111039488836514,3.6596915323883703,3.1197691084703636,3.0541688760473025,2.817854172183286,2.4522220002268322,2.286208110615557,2.019707300135929
hard_plus_soft,3,L1_006_S03_S01,电容器及石英晶体,L1_006_S03,电子元器件制造,25,电容器、电容器产品、薄膜电容器、铝电解电容器、铝电解、石英晶体、电容器生产、瓷介、瓷介电容器、薄膜,电容器,电容器产品,薄膜电容器,铝电解电容器,铝电解,石英晶体,电容器生产,瓷介,瓷介电容器,薄膜,23.287142091192667,10.419815591501024,9.060803028091104,7.734268394737602,7.279565877832465,3.928839124230893,3.2839680527042265,3.201091979983468,3.201091979983468,3.0892142244159535
hard_plus_soft,3,L1_006_S03_S02,电源及磁性元器件,L1_006_S03,电子元器件制造,24,电源产品、电源、电感、磁性、服务器电源、磁性元器件、变压器、特种电源、电源适配器、车载电源,电源产品,电源,电感,磁性,服务器电源,磁性元器件,变压器,特种电源,电源适配器,车载电源,9.724612349976324,5.585252949221427,4.9277003798720695,4.6285271409662565,4.527769821692239,3.8443129960069125,2.6353555517969762,2.542589480474678,2.390106308997611,2.1342277612985603
